Customer,P.O. Nbr,SO Nbr,S.O. Date,Invoices,Order Status,Order Line/Status
100750 - SKEFFINGTON'S FORMAL WEAR,,SC4663,11/17/2016,SC4663,Closed,1 - Closed
95950 - NATIONAL CARWASH SOLUTIONS,4015710,7784,11/18/2016,7784,Closed,1 - Closed
3396 - IOWA EVENTS CENTER,,SC4664,11/18/2016,SC4664,Closed,1 - Closed
2707 - OTTO LAW PLLC,,7785,11/21/2016,7785,Closed,1 - Closed
18600 - CAT SCALE,,SC4665,11/21/2016,SC4665,Closed,1 - Closed
4327 - SUBWAY - DEB FISHER,,SC4666,11/21/2016,SC4666,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",27780,SC4667,11/21/2016,SC4667,Closed,1 - Closed
58600 - IOWA SAVINGS BANK,,7786,11/22/2016,7786,Closed,1 - Closed
,,,,,,2 - Closed
4985 - HUBBELL HOMES,,7787,11/23/2016,7787,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",27792,SC4668,11/23/2016,SC4668,Closed,1 - Closed
"4018 - SIGNTECH ELECTRICAL ADVERTISING, INC.",18409,SC4669,11/23/2016,SC4669,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",27805,7788,11/28/2016,7788,Closed,1 - Closed
"4096 - SHORT & COMPANY, CPA, PLC",,7789,11/28/2016,7789,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
110100 - TACO JOHN'S OF IOWA,,7790,11/28/2016,7790,Closed,1 - Closed
,,,,,,2 - Closed
4986 - REALTY XPERTS,,7791,11/28/2016,7791,Closed,1 - Closed
"2761 - BRAD'S COLLISION CENTER, INC",,SC4670,11/28/2016,SC4670,Closed,1 - Closed
3353 - BUZZARD BILLY'S RESTAURANT,,SC4671,11/28/2016,SC4671,Closed,1 - Closed
3276 - KB WIRELESS,,SC4672,11/28/2016,SC4672,Closed,1 - Closed
"2371 - COAST SIGN, INCORPORATED",0000194975,SC4673,11/28/2016,SC4673,Closed,1 - Closed
"2371 - COAST SIGN, INCORPORATED",0000195736,SC4674,11/28/2016,SC4674,Closed,1 - Closed
,,,,SC4674-2,,2 - Closed
,,,,,,3 - Closed
"2371 - COAST SIGN, INCORPORATED",0000194968,SC4675,11/28/2016,SC4675,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",27822,7792,11/29/2016,7792,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",27821,7793,11/29/2016,7793,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",27823,7794,11/29/2016,7794,Closed,1 - Closed
4987 - MARK JOHNSON,,SC4676,11/29/2016,SC4676,Closed,1 - Closed
2779 - HY-VEE WIETZ,,SC4677,11/29/2016,SC4677,Closed,1 - Closed
"2371 - COAST SIGN, INCORPORATED",0000195146,SC4678,11/29/2016,SC4678,Closed,1 - Closed
,,,,SC4678-2,,2 - Closed
"2371 - COAST SIGN, INCORPORATED",0000194990,SC4679,11/29/2016,SC4679,Closed,1 - Closed
2535 - ATLAS SIGN INDUSTRIES,111838-00,SC4680,11/29/2016,SC4680,Closed,1 - Closed
4985 - HUBBELL HOMES,,7795,11/30/2016,7795,Closed,1 - Closed
"4018 - SIGNTECH ELECTRICAL ADVERTISING, INC.",18428,SC4681,11/30/2016,SC4681,Closed,1 - Closed
"2371 - COAST SIGN, INCORPORATED",0000195043,SC4682,11/30/2016,SC4682,Closed,1 - Closed
2849 - VIOX SERVICES,33731989,SC4683,11/30/2016,SC4683,Closed,1 - Closed
70700 - MARRIOTT,,SC4684,11/30/2016,SC4684,Closed,1 - Closed
4988 - TASTY TACO,,SC4685,11/30/2016,SC4685,Closed,1 - Closed
"4018 - SIGNTECH ELECTRICAL ADVERTISING, INC.",18427,SC4686,11/30/2016,SC4686,Closed,1 - Closed
"4018 - SIGNTECH ELECTRICAL ADVERTISING, INC.",,SC4687,11/30/2016,SC4687,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",27854,SC4688,12/1/2016,SC4688,Closed,1 - Deleted
,,,,,,2 - Closed
"2371 - COAST SIGN, INCORPORATED",196042,SC4689,12/1/2016,SC4689,Closed,1 - Closed
,,,,SC4689-2,,2 - Closed
56450 - IMAGE RESOURCE GROUP,22473,7796,12/2/2016,7796,Closed,1 - Closed
,,,,,,2 - Closed
4887 - ANGLO GROUP,,SC4691,12/2/2016,SC4691,Closed,1 - Closed
4058 - RESOURCE SERVICES,,SC4692,12/2/2016,SC4692,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",27885,7797,12/5/2016,7797,Closed,1 - Closed
4304 - SPLASH CAR WASH / SPLASH EXPRESS LLC,,SC4693,12/5/2016,SC4693,Closed,1 - Closed
4914 - CHARTER BANK,,SC4694,12/5/2016,SC4694,Closed,1 - Closed
4989 - HY VEE,,SC4695,12/5/2016,SC4695,Closed,1 - Closed
2911 - ST. JOHN THE APOSTLE CATHOLIC CHURCH,,SC4696,12/5/2016,SC4696,Closed,1 - Closed
4990 - JAMES KNAPP & AARON BARWICK,,SC4698,12/5/2016,,Closed,1 - Closed
4991 - COZY CAFE C/O MARK LINEBACH,,SC4699,12/5/2016,SC4699,Closed,1 - Closed
4991 - COZY CAFE C/O MARK LINEBACH,,SC4700,12/5/2016,SC4700,Closed,1 - Closed
18600 - CAT SCALE,65901,7798,12/6/2016,7798,Closed,1 - Closed
4873 - SMOOTHIE KING,,7799,12/6/2016,7799,Closed,1 - Deleted
,,,,,,2 - Deleted
,,,,,,3 - Closed
3654 - HY VEE CONSTRUCTION,,7800,12/6/2016,7800,Closed,1 - Closed
,,,,,,2 - Closed
3644 - MOTEL 6,,7801,12/6/2016,7801,Closed,1 - Closed
,,,,,,2 - Closed
4345 - JIFFY LUBE,,SC4701,12/6/2016,SC4701,Closed,1 - Closed
2830 - EYCHANER PROPERTIES,,SC4702,12/6/2016,SC4702,Closed,1 - Closed
2621 - MMC CONTRACTORS,2501,SC4703,12/6/2016,SC4703,Closed,1 - Closed
4994 - BROHEIM'S INDOOR GOLF & PUB,,7802,12/7/2016,7802,Closed,1 - Closed
,,,,,,2 - Closed
"77950 - NAGLE SIGNS, INC.",27918,SC4704,12/7/2016,SC4704,Closed,1 - Closed
4993 - ASIAN CUISINE,,SC4705,12/7/2016,SC4705,Closed,1 - Closed
2666 - TRILIX GROUP,,7803,12/8/2016,7803,Closed,1 - Closed
2666 - TRILIX GROUP,,7804,12/8/2016,7804,Closed,1 - Closed
2666 - TRILIX GROUP,,7805,12/8/2016,7805,Closed,1 - Closed
2666 - TRILIX GROUP,,7806,12/8/2016,7806,Closed,1 - Closed
2666 - TRILIX GROUP,,7807,12/8/2016,7807,Closed,1 - Closed
2666 - TRILIX GROUP,,7808,12/8/2016,7808,Closed,1 - Closed
2666 - TRILIX GROUP,,7809,12/8/2016,7809,Closed,1 - Closed
4995 - THINK BIG IDENTITY GROUP,10567,SC4706,12/8/2016,SC4706,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",27928,SC4707,12/8/2016,SC4707,Closed,1 - Closed
,,,,,,2 - Closed
"4977 - CHANDLER SIGNS, LLC",,SC4708,12/8/2016,SC4708,Closed,1 - Closed
4124 - COOL BASIL,,SC4709,12/8/2016,SC4709,Closed,1 - Closed
100750 - SKEFFINGTON'S FORMAL WEAR,,7810,12/9/2016,7810,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
95950 - NATIONAL CARWASH SOLUTIONS,2531,7811,12/9/2016,7811,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",27937,7812,12/9/2016,7812,Closed,1 - Closed
3115 - HY-VEE FOOD STORES,,SC4710,12/9/2016,SC4710,Closed,1 - Closed
"4697 - EXECUTIVE LASER WASH, INC.",,SC4711,12/9/2016,SC4711,Closed,1 - Closed
95950 - NATIONAL CARWASH SOLUTIONS,4015824,7813,12/12/2016,7813,Closed,1 - Closed
"4643 - DANISCO US, INC.",4501383781,7814,12/12/2016,7814,Closed,1 - Closed
,,,,,,2 - Closed
110100 - TACO JOHN'S OF IOWA,,SC4712,12/12/2016,SC4712,Closed,1 - Closed
110100 - TACO JOHN'S OF IOWA,,SC4713,12/12/2016,SC4713,Closed,1 - Closed
3287 - LAKESIDE CASINO,,SC4715,12/12/2016,SC4715,Closed,1 - Closed
18600 - CAT SCALE,,7815,12/13/2016,7815,Closed,1 - Closed
2911 - ST. JOHN THE APOSTLE CATHOLIC CHURCH,,7816,12/14/2016,7816,Closed,1 - Closed
2535 - ATLAS SIGN INDUSTRIES,112652-00,SC4716,12/14/2016,SC4716,Closed,1 - Closed
4996 - TED'S CONEY ISLAND,,SC4717,12/14/2016,SC4717,Closed,1 - Closed
,,,,,,2 - Closed
"77950 - NAGLE SIGNS, INC.",27969,7817,12/15/2016,7817,Closed,1 - Closed
4997 - MASONIC LODGE,,7818,12/15/2016,7818,Closed,1 - Closed
4988 - TASTY TACO,,7819,12/15/2016,7819,Closed,1 - Closed
,,,,,,2 - Closed
4998 - CHARTER BANK,,7820,12/16/2016,7820,Closed,1 - Closed
3780 - SUMPTER PHARMACY,,SC4718,12/16/2016,SC4718,Closed,1 - Closed
,,,,,,2 - Closed
4673 - ST. JOHN'S LUTHERAN CHURCH,,SC4719,12/16/2016,SC4719,Closed,1 - Closed
"4697 - EXECUTIVE LASER WASH, INC.",,SC4720,12/16/2016,,Closed,1 - Closed
"2371 - COAST SIGN, INCORPORATED",195872,SC4721,12/16/2016,SC4721,Closed,1 - Closed
4961 - HYVEE,14407,SC4722,12/16/2016,SC4722,Closed,1 - Closed
3237 - BOB BROWN CHEVROLET,,SC4723,12/16/2016,SC4723,Closed,1 - Closed
3902 - BIG TOMATO,,SC4725,12/19/2016,SC4725,Closed,1 - Closed
4053 - STORAGE MART,,SC4726,12/19/2016,SC4726,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",27992 / 28012,7822,12/20/2016,7822,Closed,1 - Closed
,,,,7822-2,,2 - Closed
"77950 - NAGLE SIGNS, INC.",28016,7823,12/20/2016,7823,Closed,1 - Closed
4689 - HESSEN HAUS,,SC4727,12/20/2016,SC4727,Closed,1 - Closed
18600 - CAT SCALE,76111,7824,12/21/2016,7824,Closed,1 - Closed
3115 - HY-VEE FOOD STORES,,SC4728,12/21/2016,SC4728,Closed,1 - Closed
"4018 - SIGNTECH ELECTRICAL ADVERTISING, INC.",18915,7825,12/22/2016,7825,Closed,1 - Closed
4918 - GARLING CONSTRUCTION,,7826,12/22/2016,7826,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",28048,7827,12/22/2016,7827,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
"77950 - NAGLE SIGNS, INC.",28047,7828,12/22/2016,7828,Closed,1 - Closed
"4024 - REXCO EQUIPMENT, INC.",204694,SC4730,12/22/2016,SC4730,Closed,1 - Closed
"4697 - EXECUTIVE LASER WASH, INC.",,SC4731,12/22/2016,SC4731,Closed,1 - Closed
4940 - TASTY TACO,,SC4732,12/22/2016,SC4732,Closed,1 - Closed
49300 - GIT N GO CONVENIENCE STORES,,SC4733,12/22/2016,SC4733,Closed,1 - Closed
49300 - GIT N GO CONVENIENCE STORES,,SC4734,12/22/2016,SC4734,Closed,1 - Closed
4978 - PARVIN-CLAUSS SIGN CO.,76537,7821,12/27/2016,7821,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
,,,,,,5 - Closed
2885 - BOB BROWN BUICK GMC,,7829,12/27/2016,7829,Closed,1 - Closed
3248 - BASELINE FITNESS,,7830,12/27/2016,7830,Closed,1 - Closed
3237 - BOB BROWN CHEVROLET,,7831,12/27/2016,7831,Closed,1 - Closed
18600 - CAT SCALE,,SC4735,12/27/2016,SC4735,Closed,1 - Closed
3884 - PANCHEROS MEXICAN GRILL,,SC4736,12/28/2016,SC4736,Closed,1 - Closed
18600 - CAT SCALE,76217,7832,12/29/2016,7832,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",,SC4738,12/29/2016,SC4738,Closed,1 - Closed
3287 - LAKESIDE CASINO,,SC4739,12/29/2016,SC4739,Closed,1 - Closed
18600 - CAT SCALE,76225,7833,12/30/2016,7833,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",28088,7834,12/30/2016,7834,Closed,1 - Closed
"2371 - COAST SIGN, INCORPORATED",196367,SC4740,12/30/2016,SC4740,Closed,1 - Closed
,,,,,,2 - Closed
4946 - GLAMOUR NAILS & SPA,,7835,1/3/2017,7835,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",28103,7836,1/3/2017,7836,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",28108,7837,1/3/2017,7837,Closed,1 - Closed
4071 - RENEWABLE ENERGY GROUP,,SC4741,1/3/2017,SC4741,Closed,1 - Closed
100750 - SKEFFINGTON'S FORMAL WEAR,,SC4742,1/3/2017,SC4742,Closed,1 - Closed
3124 - CITY OF JOHNSTON,,7838,1/4/2017,7838,Closed,1 - Closed
"5001 - 8401 HICKMAN RD., INC.",,7839,1/4/2017,7839,Closed,1 - Closed
3237 - BOB BROWN CHEVROLET,,SC4743,1/4/2017,SC4743,Closed,1 - Closed
2885 - BOB BROWN BUICK GMC,,SC4744,1/4/2017,SC4744,Closed,1 - Closed
4988 - TASTY TACO,,SC4745,1/4/2017,SC4745,Closed,1 - Closed
3149 - IOWA DEPARTMENT OF TRANSPORTATION,,SC4746,1/5/2017,SC4746,Closed,1 - Closed
118600 - VALLEY SQUARE,,SC4747,1/5/2017,SC4747,Closed,1 - Closed
4617 - A+ COMMUNICATIONS & SECURITY,,7840,1/6/2017,7840,Closed,1 - Closed
,,,,,,2 - Closed
4998 - CHARTER BANK,,7841,1/6/2017,7841,Closed,1 - Closed
2966 - CITY OF WEST DES MOINES PARKS & REC,,SC4748,1/6/2017,SC4748,Closed,1 - Closed
2568 - CITY OF PERRY,,7843,1/9/2017,7843,Closed,1 - Closed
3127 - JAMES AUTHUR ALBERT FOUNDATION,,7844,1/9/2017,7844,Closed,1 - Closed
18600 - CAT SCALE,76379,7845,1/9/2017,7845,Closed,1 - Closed
70700 - MARRIOTT,,SC4749,1/9/2017,SC4749,Closed,1 - Closed
2535 - ATLAS SIGN INDUSTRIES,113663,SC4750,1/9/2017,SC4750,Closed,1 - Closed
18600 - CAT SCALE,96380,7846,1/10/2017,7846,Closed,1 - Closed
4837 - XPOLOGISTICS,,SC4751,1/10/2017,SC4751,Closed,1 - Closed
4961 - HYVEE,,SC4752,1/10/2017,SC4752,Closed,1 - Closed
"4697 - EXECUTIVE LASER WASH, INC.",,7842,1/11/2017,7842,Closed,1 - Closed
,,,,,,2 - Closed
5003 - VAN METER,,7847,1/11/2017,7847,Closed,1 - Closed
4637 - KLM INTERNATIONAL,,7848,1/11/2017,7848,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",28160,7849,1/11/2017,7849,Closed,1 - Closed
2449 - HUBBELL CONSTRUCTION SERVICES,,7850,1/11/2017,7850,Closed,1 - Closed
,,,,,,2 - Closed
4413 - STIVERS FORD LINCOLN,,SC4753,1/11/2017,SC4753,Closed,1 - Closed
"4018 - SIGNTECH ELECTRICAL ADVERTISING, INC.",19149,SC4754,1/11/2017,SC4754,Closed,1 - Closed
5002 - FONGS PIZZA,,SC4755,1/11/2017,SC4755,Closed,1 - Closed
4956 - FROHLICH SUPER VALUE,,SC4756,1/11/2017,SC4756,Closed,1 - Closed
3671 - TRIANGLE SIGN AND SERVICE,,SC4757,1/11/2017,SC4757,Closed,1 - Closed
3807 - SHOTGUN BETTY'S COUNTRY ROCK BAR,,SC4758,1/11/2017,SC4758,Closed,1 - Closed
3353 - BUZZARD BILLY'S RESTAURANT,,SC4759,1/11/2017,SC4759,Closed,1 - Closed
4578 - GRIMES UNITED METHODIST CHURCH,,SC4760,1/11/2017,SC4760,Closed,1 - Closed
4912 - POTTERS POULTRY,,7851,1/13/2017,7851,Closed,1 - Closed
2746 - CITY OF AMES POWER PLANT,,SC4761,1/13/2017,SC4761,Closed,1 - Closed
3733 - MINX SHOW PALACE,,SC4762,1/13/2017,SC4762,Closed,1 - Closed
3657 - PANCHEROS MEXICAN GRILL,,SC4763,1/13/2017,SC4763,Closed,1 - Closed
3308 - SKY ZONE,,SC4764,1/13/2017,SC4764,Closed,1 - Closed
18600 - CAT SCALE,76439,7852,1/17/2017,7852,Closed,1 - Closed
5004 - SUPERIOR WELDING SUPPLY,,7853,1/17/2017,7853,Closed,1 - Closed
,,,,,,2 - Closed
2449 - HUBBELL CONSTRUCTION SERVICES,,7854,1/17/2017,7854,Closed,1 - Closed
,,,,7854-2,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
,,,,,,5 - Closed
,,,,,,6 - Closed
,,,,,,7 - Closed
,,,,,,8 - Closed
,,,,,,9 - Closed
,,,,,,10 - Closed
"77950 - NAGLE SIGNS, INC.",28214,7855,1/17/2017,7855,Closed,1 - Closed
5005 - DINO'S STORAGE,,SC4766,1/17/2017,SC4766,Closed,1 - Closed
5005 - DINO'S STORAGE,,SC4767,1/17/2017,SC4767,Closed,1 - Closed
3326 - PLAY IT AGAIN SPORTS,,SC4768,1/17/2017,SC4768,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",27995,7856,1/18/2017,7856,Closed,1 - Closed
2666 - TRILIX GROUP,,7857,1/18/2017,7857,Closed,1 - Closed
2666 - TRILIX GROUP,,7858,1/18/2017,7858,Closed,1 - Closed
2666 - TRILIX GROUP,,7859,1/18/2017,7859,Closed,1 - Closed
18600 - CAT SCALE,76553,7860,1/18/2017,7860,Closed,1 - Closed
2535 - ATLAS SIGN INDUSTRIES,114045-00,SC4769,1/18/2017,SC4769,Closed,1 - Closed
"5012 - INTERSTATE SIGN CRAFTERS, LLC",ISC-66119,7861,1/19/2017,7861,Closed,1 - Closed
2875 - 3E,549872-00,7862,1/19/2017,7862,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",28232,SC4770,1/19/2017,SC4770,Closed,1 - Closed
4725 - KEMIN INDUSTRIES,1230590,7863,1/20/2017,7863,Closed,1 - Closed
4725 - KEMIN INDUSTRIES,1230590,7864,1/20/2017,7864,Closed,1 - Closed
,,,,,,2 - Closed
4725 - KEMIN INDUSTRIES,1230590,7865,1/20/2017,7865,Closed,1 - Closed
4725 - KEMIN INDUSTRIES,1230590,7866,1/20/2017,7866,Closed,1 - Closed
18600 - CAT SCALE,76610,7867,1/20/2017,7867,Closed,1 - Closed
4957 - IOWA WOLVES,,SC4771,1/20/2017,SC4771,Closed,1 - Closed
4957 - IOWA WOLVES,,SC4772,1/20/2017,SC4772,Closed,1 - Closed
4957 - IOWA WOLVES,,SC4773,1/20/2017,SC4773,Closed,1 - Closed
4957 - IOWA WOLVES,,SC4774,1/20/2017,SC4774,Closed,1 - Closed
100750 - SKEFFINGTON'S FORMAL WEAR,,SC4775,1/20/2017,SC4775,Closed,1 - Closed
18600 - CAT SCALE,76649,7868,1/23/2017,7868,Closed,1 - Closed
"2840 - HILTON DISPLAYS, INC.",98278,7869,1/23/2017,7869,Closed,1 - Closed
5005 - DINO'S STORAGE,,7870,1/23/2017,7870,Closed,1 - Closed
4994 - BROHEIM'S INDOOR GOLF & PUB,,7871,1/23/2017,7871,Closed,1 - Closed
2816 - EVERBRITE LLC.,PH 4307-99,SC4776,1/23/2017,SC4776,Closed,1 - Closed
5011 - HOLIDAY INN MERCY CAMPUS,,SC4777,1/23/2017,SC4777,Closed,1 - Closed
2883 - BLAIR IMAGE ELEMENTS,104760,SC4778,1/23/2017,SC4778,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",28260,7872,1/24/2017,7872,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",28258,7873,1/24/2017,7873,Closed,1 - Closed
5014 - WAUKEE LAND LLC,,7874,1/24/2017,7874,Closed,1 - Closed
,,,,7874-2,,2 - Closed
3035 - PERKINS,,SC4779,1/24/2017,SC4779,Closed,1 - Closed
,,,,,,2 - Closed
5015 - COLFAX INN,,SC4780,1/24/2017,SC4780,Closed,1 - Closed
18600 - CAT SCALE,,7875,1/25/2017,7875,Closed,1 - Closed
15800 - BUSINESS PUBLICATIONS CORPORAT,,SC4781,1/25/2017,SC4781,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",28269,SC4782,1/25/2017,SC4782,Closed,1 - Closed
"2371 - COAST SIGN, INCORPORATED",197605,SC4783,1/25/2017,SC4783,Closed,1 - Closed
"2371 - COAST SIGN, INCORPORATED",197602,SC4784,1/25/2017,SC4784,Closed,1 - Closed
"2371 - COAST SIGN, INCORPORATED",197605,SC4785,1/25/2017,SC4785,Closed,1 - Closed
5016 - E SQUARED PROPERTIES LLC,,SC4786,1/25/2017,SC4786,Closed,1 - Closed
18600 - CAT SCALE,76717,7876,1/26/2017,7876,Closed,1 - Closed
18600 - CAT SCALE,76721,7877,1/26/2017,7877,Closed,1 - Closed
5017 - COWNIE FURS,,7878,1/26/2017,7878,Closed,1 - Closed
37100 - DREES CO.,,7879,1/26/2017,7879,Closed,1 - Closed
28110 - CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE,17005401-00,7880,1/26/2017,7880,Closed,1 - Closed
,,,,7880-2,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
,,,,,,5 - Closed
,,,,,,6 - Closed
,,,,,,7 - Closed
49300 - GIT N GO CONVENIENCE STORES,,SC4787,1/26/2017,SC4787,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",28276,SC4788,1/26/2017,SC4788,Closed,1 - Closed
"2395 - ARCHITECTURAL GRAPHICS, INC.",PM658871,7881,1/27/2017,7881,Closed,1 - Closed
3644 - MOTEL 6,,SC4789,1/27/2017,SC4789,Closed,1 - Closed
18600 - CAT SCALE,76769,7882,1/30/2017,7882,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",28292,SC4790,1/30/2017,SC4790,Closed,1 - Closed
3287 - LAKESIDE CASINO,,SC4791,1/30/2017,SC4791,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",28309,7883,1/31/2017,7883,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
,,,,,,5 - Closed
4689 - HESSEN HAUS,,SC4792,1/31/2017,SC4792,Closed,1 - Closed
4691 - ANDERSON REAL ESTATE,,SC4793,1/31/2017,SC4793,Closed,1 - Closed
18600 - CAT SCALE,,7884,2/1/2017,7884,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
"77950 - NAGLE SIGNS, INC.",28324,7885,2/1/2017,7885,Closed,1 - Closed
5002 - FONGS PIZZA,,SC4794,2/2/2017,SC4794,Closed,1 - Closed
106400 - TACO JOHN'S,,SC4795,2/2/2017,SC4795,Closed,1 - Closed
5019 - GREATER IOWA CREDIT UNION,,7886,2/3/2017,7886,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
5021 - FASTENAL,,7887,2/3/2017,7887,Closed,1 - Closed
18600 - CAT SCALE,76768,7888,2/3/2017,7888,Closed,1 - Closed
3042 - ANKENY DINER,,SC4796,2/3/2017,SC4796,Closed,1 - Closed
2535 - ATLAS SIGN INDUSTRIES,115049-00,SC4797,2/3/2017,SC4797,Closed,1 - Closed
4759 - GRAND 1350 LLC,,SC4798,2/3/2017,SC4798,Closed,1 - Closed
3756 - DSM NUTRITIONAL PRODUCTS,4701753498,7889,2/6/2017,,Closed,
5022 - DSM BREW COFFEE CO.,,7890,2/6/2017,7890,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
"77950 - NAGLE SIGNS, INC.",28343,7891,2/6/2017,7891,Closed,1 - Closed
18600 - CAT SCALE,76865,7892,2/6/2017,7892,Closed,1 - Closed
4273 - ANYTIME FITNESS,,SC4799,2/6/2017,SC4799,Closed,1 - Closed
2535 - ATLAS SIGN INDUSTRIES,115160-00,SC4800,2/6/2017,SC4800,Closed,1 - Closed
3010 - PATTISONID,546922,7893,2/7/2017,7893,Closed,1 - Closed
,,,,,,2 - Closed
3010 - PATTISONID,546921,7894,2/7/2017,7894,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
5024 - JEFF ROLAND,,7895,2/7/2017,7895,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",28354,SC4801,2/7/2017,SC4801,Closed,1 - Closed
4043 - EYCHANER PROPERTIES,,SC4802,2/7/2017,SC4802,Closed,1 - Closed
3396 - IOWA EVENTS CENTER,,SC4803,2/7/2017,SC4803,Closed,1 - Closed
2535 - ATLAS SIGN INDUSTRIES,115296-00,SC4804,2/8/2017,SC4804,Closed,1 - Closed
5023 - AMERICAN LEGION HISPANIC POST # 731,,SC4805,2/8/2017,SC4805,Closed,1 - Closed
5025 - CITY OF PANORA IOWA,,7896,2/9/2017,7896,Closed,1 - Closed
4414 - HUBBELL APARTMENT LIVING,,7897,2/9/2017,7897,Closed,1 - Closed
5026 - FASTENAL,,7898,2/9/2017,7898,Closed,1 - Closed
4726 - FURST-MCNESS,,7899,2/9/2017,7899,Closed,1 - Closed
5027 - ACTIVE WELLNESSS CHIROPRACTIC,,SC4806,2/9/2017,SC4806,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",28392,7900,2/10/2017,7900,Closed,1 - Closed
18600 - CAT SCALE,76956,7901,2/10/2017,7901,Closed,1 - Closed
"4505 - CITY OF MANNING, MAINSTREET MANNING",,7902,2/13/2017,7902,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",28402,7903,2/13/2017,7903,Closed,1 - Closed
4211 - CECILIA KENT OFFICE BUILDING,,7904,2/13/2017,7904,Closed,1 - Closed
2460 - DOWNING INC.,S40829-10420,7905,2/13/2017,7905,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",28423,7906,2/13/2017,7906,Closed,1 - Closed
,,,,,,2 - Closed
"4321 - G6 HOSPITALITY, LLC",142021017,SC4807,2/13/2017,SC4807,Closed,1 - Closed
3287 - LAKESIDE CASINO,,SC4808,2/14/2017,SC4808,Closed,1 - Closed
5028 - COURTYARD MARRIOTT,,SC4809,2/14/2017,SC4809,Closed,1 - Closed
3654 - HY VEE CONSTRUCTION,H162000,7907,2/15/2017,7907,Closed,1 - Closed
,,,,,,2 - Closed
18600 - CAT SCALE,,7908,2/15/2017,7908,Closed,1 - Closed
,,,,,,2 - Closed
4986 - REALTY XPERTS,,SC4810,2/15/2017,SC4810,Closed,1 - Closed
4353 - WHALEY MARKETING,,SC4811,2/15/2017,SC4811,Closed,1 - Closed
5029 - BCS BRAZILIAN GRANITE,,7909,2/16/2017,7909,Closed,1 - Closed
4815 - PRAIRIE MEADOWS,033828,7910,2/16/2017,7910,Closed,1 - Closed
49300 - GIT N GO CONVENIENCE STORES,,7911,2/16/2017,7911,Closed,1 - Closed
95950 - NATIONAL CARWASH SOLUTIONS,4016295,7912,2/16/2017,7912,Closed,1 - Closed
4961 - HYVEE,,SC4812,2/16/2017,SC4812,Closed,1 - Closed
5033 - TIME O MATIC- WATCHFIRE,,SC4813,2/16/2017,SC4813,Closed,1 - Closed
2708 - JNB SIGNS,10447,7913,2/17/2017,7913,Closed,1 - Closed
3756 - DSM NUTRITIONAL PRODUCTS,4701753498,7914,2/17/2017,7914,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
5019 - GREATER IOWA CREDIT UNION,,SC4814,2/17/2017,SC4814,Closed,1 - Closed
29800 - COMMONWEALTH ELECTRIC,,SC4815,2/17/2017,SC4815,Closed,1 - Closed
